method,model_name,corruption,group,severity,n_images,accuracy,f1_macro,f1_Neither,f1_Only_Fire,f1_Only_Smoke,f1_Both,accuracy_drop,relative_drop_pct,seed,checkpoint
iteration2,MobileNetV3-Small,contrast_down,seen_in_training,3,4306,0.8211797491871807,0.7889810956183846,0.8673740053050398,0.6766917293233082,0.7711766960521272,0.8406819517930629,0.0627032048304691,7.094062007356802,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,contrast_down,seen_in_training,3,4306,0.8311658151416628,0.774357772607027,0.9023255813953488,0.592823712948518,0.8017981201471189,0.8004836759371221,0.06990246168137482,7.757731958762886,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,contrast_down,seen_in_training,3,4306,0.8086391082210869,0.7441459321249836,0.8898282694848084,0.516914749661705,0.7932203389830509,0.7766203703703703,0.06990246168137482,7.956648162833729,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,contrast_down,seen_in_training,3,4306,0.795401764979099,0.7612393024717957,0.8443330548593706,0.6331658291457286,0.7542087542087542,0.8132495716733296,0.08964235949837429,10.128575177118858,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,contrast_down,seen_in_training,3,4306,0.8241987923827218,0.7908247867039961,0.8715912099549907,0.6779661016949152,0.7783288821060664,0.8354129530600118,0.06641895030190437,7.457627118644073,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,contrast_down,seen_in_training,3,4306,0.8295401764979099,0.789503943241741,0.8847352024922118,0.6666666666666666,0.7888198757763976,0.817794028031688,0.06409660938225736,7.172557172557177,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,contrast_down,seen_in_training,3,4306,0.819321876451463,0.7726217274584979,0.8790575916230366,0.6276595744680851,0.7880844645550528,0.7956852791878173,0.06804458894565724,7.668149699031669,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,contrast_down,seen_in_training,3,4306,0.8341848583372039,0.803726940352735,0.8826120756672713,0.7154471544715447,0.7889697433933359,0.8278787878787879,0.06130980027868094,6.8464730290456455,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,contrast_down,seen_in_training,3,4306,0.8258244310264747,0.7816241295913781,0.8798151001540832,0.6408839779005525,0.7877838684416602,0.8180135718692165,0.060845332094751514,6.862231534834992,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,1,4306,0.885276358569438,0.8387559208352553,0.9389600602863603,0.7009174311926606,0.8575052854122621,0.8576409064497386,0.009057129586623303,1.0127239678005697,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,1,4306,0.873664653971203,0.8322269087935793,0.9254627313656828,0.7151277013752456,0.8365304420350292,0.8517867603983597,0.01021830004644686,1.1560693641618545,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,1,4306,0.8889921040408733,0.8346437896299403,0.946312092323131,0.6689655172413793,0.8751047778709137,0.8481927710843373,0.01207617278216433,1.3402061855670002,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,1,4306,0.8604273107292151,0.7964545561965863,0.9338758901322483,0.5921450151057401,0.8477048477048477,0.8120924718435092,0.018114259173246605,2.0618556701030895,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,1,4306,0.8676265675801208,0.8173841823198297,0.9266428935303107,0.6643598615916955,0.8423219431864964,0.836212030970816,0.01741755689735247,1.9679874048806019,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,1,4306,0.8824895494658616,0.846838533415301,0.9298201165442108,0.7465069860279441,0.8456096545984186,0.8654173764906303,0.008128193218764568,0.9126466753585457,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,1,4306,0.8869019972131909,0.849195185596937,0.9345794392523364,0.7414829659318637,0.8514522821576763,0.8692660550458715,0.00673478866697641,0.7536382536382645,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,1,4306,0.8790060380863911,0.8394770209700849,0.9271018542037084,0.7218934911242604,0.8442991418062934,0.8646135967460779,0.008360427310729168,0.9421617377649777,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,1,4306,0.8915466790524849,0.8597707991060086,0.9368104312938816,0.7756813417190775,0.8503144654088051,0.8762769580022701,0.003947979563399984,0.44087136929461435,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,1,4306,0.8776126335346028,0.8364567543608181,0.9271255060728745,0.71484375,0.8431127756970453,0.8607449856733524,0.009057129586623414,1.0214772132006396,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,2,4306,0.8346493265211333,0.7692961410634145,0.9113675423520746,0.5692307692307692,0.8005295675198588,0.7960566851509551,0.05968416163492796,6.673591274993503,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,2,4306,0.8362749651648862,0.7847610270120589,0.8994111874386653,0.6355475763016158,0.7879310344827586,0.8161543098251959,0.04760798885276363,5.3862322648449865,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,2,4306,0.8411518810961449,0.7788366225548162,0.9143564356435644,0.5868263473053892,0.8166953528399311,0.7974683544303798,0.05991639572689267,6.64948453608247,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,2,4306,0.810032512772875,0.7366869783921561,0.9031931069437404,0.4913151364764268,0.8038360941586749,0.7484035759897829,0.06850905712958666,7.798043880518111,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,2,4306,0.8074779377612633,0.7470280270930945,0.8847788052986754,0.5596465390279823,0.7707275803722504,0.7729591836734694,0.07756618671620996,8.764103909734981,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,2,4306,0.8646075243845797,0.827756997121952,0.913937547600914,0.7196969696969697,0.8233830845771144,0.8540103866128101,0.02601021830004646,2.9204693611473287,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,2,4306,0.8697166744078031,0.8306286685055515,0.920523138832998,0.7181467181467182,0.8280201342281879,0.8558246828143022,0.02392011147236417,2.6767151767151796,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,2,4306,0.8660009289363678,0.8287151694357057,0.9129880071446798,0.7129455909943715,0.8269387755102041,0.8619883040935673,0.021365536460752454,2.4077466631771807,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,2,4306,0.8738968880631677,0.8382245939901665,0.9205479452054794,0.7381443298969073,0.8291859974694222,0.8650201033888569,0.021597770552717166,2.411825726141082,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,2,4306,0.8562470970738505,0.8167427940148867,0.9062738125476251,0.6961538461538461,0.8104956268221575,0.8540478905359179,0.030422666047375757,3.431115767417496,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,3,4306,0.7568509057129587,0.6760040976061568,0.8701267639320737,0.43771827706635624,0.7133458646616542,0.682825484764543,0.13748258244310263,15.372630485588157,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,3,4306,0.7738039944263818,0.7101382628927125,0.860614724803431,0.5357686453576864,0.7009090909090909,0.7432605905006419,0.11007895959126801,12.454019968470837,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,3,4306,0.7512772875058058,0.6743475500920135,0.8608383233532935,0.4580335731414868,0.7034482758620689,0.6750700280112045,0.14979098931723178,16.62371134020619,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,3,4306,0.717835578262889,0.6415660082002151,0.845213849287169,0.388560157790927,0.6932270916334662,0.6392629340892984,0.16070599163957267,18.292360560401793,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,defocus_blur,unseen_in_training,3,4306,0.7227124941941477,0.639947413124815,0.8450024142926122,0.42725173210161665,0.6814749000444247,0.6060606060606061,0.16233163028332553,18.34164261348727,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,3,4306,0.834881560613098,0.7898922368274883,0.8920282542885973,0.6532846715328468,0.7887090078870901,0.8255470136014192,0.055736182071528084,6.258148631029985,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,3,4306,0.8369716674407803,0.7906361504567663,0.8952761809547614,0.6544117647058824,0.7929883138564274,0.8198683423099941,0.05666511843938693,6.340956340956343,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,3,4306,0.830236878773804,0.7870417878395686,0.8867494299467951,0.6550522648083623,0.7885714285714286,0.817794028031688,0.05712958662331624,6.438105208060711,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,3,4306,0.8453320947515095,0.8022008028990864,0.900417998524711,0.6828282828282828,0.7950784896054306,0.8304784406379209,0.05016256386437534,5.60165975103735,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,defocus_blur,unseen_in_training,3,4306,0.8283790060380863,0.7784018426947923,0.8896185905531699,0.6261510128913443,0.7817725752508361,0.8160651920838184,0.05829075708313991,6.574122577265595,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,1,4306,0.8845796562935438,0.8444120116882623,0.9333333333333333,0.7283950617283951,0.8467400508044031,0.8691796008869179,0.009753831862517437,1.0906258114775405,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,1,4306,0.8773803994426381,0.8400267960286069,0.9229603435210911,0.7306889352818372,0.8396381578947368,0.8668197474167624,0.006502554575011699,0.7356805044666415,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,1,4306,0.8896888063167673,0.8374720887121956,0.9424712356178089,0.6750448833034112,0.8718381112984823,0.8605341246290801,0.011379470506270306,1.2628865979381427,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,1,4306,0.8685555039479795,0.8117926804574053,0.9322810590631364,0.6324503311258278,0.8483535528596187,0.8340857787810384,0.009986065954482148,1.136664023261965,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,1,4306,0.8660009289363678,0.8238626736928693,0.9193506828137078,0.6961325966850829,0.831275720164609,0.8486916951080774,0.01904319554110545,2.151666229336134,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,1,4306,0.8820250812819321,0.845217558265584,0.9291177970423253,0.7385229540918163,0.8466003316749585,0.8666291502532358,0.00859266140269399,0.9647979139504648,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,1,4306,0.8843474222015791,0.846839203986603,0.932484076433121,0.7389558232931727,0.8487603305785124,0.8671565856416055,0.009289363678588125,1.0395010395010515,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,1,4306,0.8803994426381793,0.8446704503397807,0.9256240448293428,0.7379032258064516,0.840937114673243,0.8742174160500854,0.0069670227589410105,0.7851347814708189,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,1,4306,0.8859730608453321,0.8544489457614268,0.9306329113924051,0.7682672233820459,0.8451639684516397,0.8737316798196166,0.009521597770552725,1.063278008298756,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,1,4306,0.8792382721783558,0.8413087112036381,0.9272127821455745,0.7312252964426877,0.8428511879949979,0.8639455782312925,0.0074314909428704334,0.8381351492928257,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,2,4306,0.8495123084068741,0.783054216139081,0.9131414267834793,0.5823293172690763,0.8279835390946502,0.8087625814091178,0.0448211797491872,5.011685276551548,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,2,4306,0.8423130515559684,0.7833965120976519,0.9061635220125787,0.6115384615384616,0.8168674698795181,0.7990165949600492,0.04156990246168146,4.703100367840261,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,2,4306,0.8592661402693915,0.7947983811536973,0.9278713244533803,0.6006600660066007,0.8504132231404958,0.8002489110143124,0.04180213655364606,4.639175257731957,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,2,4306,0.8478866697631212,0.7790366954280243,0.9222955815134586,0.5574803149606299,0.8370689655172414,0.7993019197207679,0.03065490013934047,3.489294210943697,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,2,4306,0.8339526242452392,0.7697784460579301,0.8983792127604837,0.5641952983725136,0.8155885897950984,0.8009506833036245,0.05109150023223408,5.772763054316451,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,2,4306,0.8683232698560148,0.8297387833620684,0.9142264835449598,0.7074569789674953,0.8350848827809216,0.8621867881548975,0.0222944728286113,2.5032594524120015,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,2,4306,0.8678588016720855,0.8247244248141586,0.9157376199118485,0.6871401151631478,0.8395358143257303,0.8564841498559078,0.02577798420808175,2.884615384615385,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,2,4306,0.8627496516488621,0.8185516510287826,0.9137396694214877,0.6778398510242085,0.8309915696507427,0.8516355140186916,0.024616813748258193,2.774142894530222,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,2,4306,0.8680910357640501,0.8283799174555452,0.916923076923077,0.7091633466135459,0.8329297820823245,0.8545034642032333,0.02740362285183473,3.0601659751037436,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,2,4306,0.8622851834649327,0.8188969099726573,0.9119010819165378,0.6813186813186813,0.8336722244814966,0.8486956521739131,0.024384579656293592,2.750130958617082,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,3,4306,0.8251277287505806,0.7373507615376824,0.8924144769459593,0.4700665188470067,0.8153171120861588,0.7716049382716049,0.06920575940548068,7.7382498052453865,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,3,4306,0.810032512772875,0.7257913377294086,0.879560219890055,0.47297297297297297,0.790912591451675,0.7597195666029318,0.0738504412447748,8.355228586442466,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,3,4306,0.8334881560613098,0.765270951315746,0.9067604925860769,0.5704225352112676,0.8210272873194222,0.7628734901462174,0.06758012076172781,7.499999999999999,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,3,4306,0.8369716674407803,0.7626733678168288,0.9118754707506904,0.527363184079602,0.8273504273504273,0.7841043890865955,0.04156990246168135,4.731694422416069,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,fog,seen_in_training,3,4306,0.7900603808639108,0.7160742951157228,0.8515159367711842,0.47107438016528924,0.7701019252548131,0.7716049382716049,0.09498374361356243,10.732091314615582,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,3,4306,0.8388295401764979,0.7853327224317523,0.8911725955204216,0.601113172541744,0.8135725429017161,0.8354725787631272,0.05178820250812821,5.814863102998698,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,3,4306,0.8307013469577333,0.7714410171176549,0.8920634920634921,0.5750452079566004,0.810272134917593,0.8083832335329342,0.06293543892243392,7.042619542619554,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,3,4306,0.8272178355782629,0.7707532899674139,0.8889475072540227,0.5824561403508772,0.8022900763358779,0.809319435928878,0.06014862981885738,6.778330280031402,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,3,4306,0.8341848583372039,0.7711749993012261,0.8975887995851698,0.5737051792828686,0.81003861003861,0.8033674082982561,0.06130980027868094,6.8464730290456455,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,fog,seen_in_training,3,4306,0.8300046446818393,0.7725361035063281,0.8911511354737667,0.5861456483126111,0.809244026635331,0.8036036036036036,0.05666511843938693,6.3907805133577815,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,1,4306,0.8720390153274501,0.8231268060807008,0.9316801619433198,0.6795096322241682,0.8445945945945946,0.8367228355607205,0.02229447282861119,2.492858997662939,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,1,4306,0.8671620993961914,0.8209426297281773,0.9213653603034134,0.680073126142596,0.8339544513457557,0.848377581120944,0.016720854621458447,1.8917498686284833,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,1,4306,0.8687877380399442,0.8025289892720934,0.9397225725094578,0.593607305936073,0.8664412510566357,0.8103448275862069,0.03228053878309334,3.5824742268041216,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,1,4306,0.8376683697166744,0.7658705181025758,0.9242306697698475,0.5228758169934641,0.8446559930765902,0.7717195925704015,0.04087320018578733,4.652392281258267,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,1,4306,0.8608917789131445,0.8103699200784685,0.922918277906677,0.6554621848739496,0.8360315483603155,0.8270676691729323,0.02415234556432877,2.728942534767769,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,1,4306,0.8810961449140734,0.842987483913394,0.9284064665127021,0.7290076335877863,0.850225687320476,0.8643101482326112,0.009521597770552725,1.0691003911342905,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,1,4306,0.8834184858337204,0.8405076129912904,0.9335717935615738,0.7112810707456979,0.8547922665569725,0.8623853211009175,0.01021830004644686,1.143451143451148,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,1,4306,0.8792382721783558,0.8405404277802256,0.9259923175416133,0.72265625,0.8456539398862714,0.8678592036930178,0.008128193218764457,0.9159905783826159,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,1,4306,0.882954017649791,0.8446028721805721,0.9289533995416348,0.7305389221556886,0.8502894954507858,0.8686296715741789,0.012540640966093863,1.4004149377593407,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,1,4306,0.8745935903390618,0.8348037313280541,0.9214230867673406,0.7121212121212122,0.8436213991769548,0.8620492272467086,0.01207617278216444,1.3619696176008402,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,2,4306,0.8269856014862982,0.763936225774292,0.9032258064516129,0.5648414985590778,0.808037622915776,0.7796399751707014,0.0673478866697631,7.530511555440144,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,2,4306,0.820947515095216,0.7633226355600202,0.8953517275664926,0.5923664122137404,0.7835051546391752,0.7820672478206725,0.0629354389224338,7.1203363110877556,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,2,4306,0.8132837900603809,0.7340101767925455,0.9115133232780291,0.47990255785627284,0.8200258955545965,0.7245989304812834,0.08778448676265671,9.742268041237109,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,2,4306,0.7749651648862053,0.6953739421443994,0.8954128440366973,0.4092741935483871,0.7971718957136544,0.6796368352788587,0.10357640501625642,11.789584985461278,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,2,4306,0.8037621922898281,0.7390911564683713,0.8885976408912188,0.5208333333333334,0.7927332782824112,0.7542003733665215,0.08128193218764512,9.183941222776172,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,2,4306,0.8379006038086391,0.7845533906710243,0.9025084044478924,0.6131621187800963,0.8111888111888111,0.8113542282672974,0.05271713887598706,5.919165580182536,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,2,4306,0.8420808174640038,0.7898660633110126,0.9066874027993779,0.6220095693779905,0.814000814000814,0.8167664670658683,0.0515559684161635,5.76923076923077,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,2,4306,0.8432419879238272,0.7928390776968975,0.9045771916214119,0.6305418719211823,0.8135593220338984,0.8226779252110977,0.04412447747329307,4.972520282648519,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,2,4306,0.8478866697631212,0.7983691011456535,0.9062019477191184,0.6395939086294417,0.8167281672816729,0.830952380952381,0.04760798885276363,5.31639004149378,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,2,4306,0.8344170924291686,0.7829257781756213,0.8979274611398964,0.6134585289514867,0.8047482603356528,0.8155688622754491,0.052252670692057634,5.893137768465169,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,3,4306,0.7515095215977705,0.6800615541253845,0.8546712802768166,0.46383467278989665,0.7258207630878438,0.6759195003469812,0.14282396655829077,15.96987795377824,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,3,4306,0.7447747329307942,0.6735882852052669,0.8502673796791443,0.45642201834862384,0.6970260223048327,0.6906377204884667,0.1391082210868556,15.738307934839733,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,3,4306,0.7229447282861124,0.636457414587128,0.8633524856357732,0.3713235294117647,0.7222982216142271,0.588855421686747,0.17812354853692514,19.768041237113394,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,3,4306,0.683000464468184,0.6090330352573274,0.838865096359743,0.31054977711738485,0.7161290322580646,0.5705882352941176,0.19554110543427772,22.257467618292356,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,gaussian_noise,unseen_in_training,3,4306,0.692289828146772,0.6245802121537021,0.8118179398456216,0.3837429111531191,0.6841885690446391,0.6185714285714285,0.1927542963307013,21.779060614012064,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,3,4306,0.7842545285647933,0.7236248766355534,0.8633168445717261,0.5076923076923077,0.7640918580375783,0.7593984962406015,0.10636321411983285,11.942633637548898,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,3,4306,0.786809103576405,0.7244115583257983,0.8713435154025369,0.5178571428571429,0.7694845360824742,0.7389610389610389,0.10682768230376227,11.954261954261963,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,3,4306,0.7926149558755226,0.7320458934419517,0.871076523994812,0.5210526315789473,0.7705592105263158,0.7654952076677316,0.09475150952159772,10.677833028003135,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,3,4306,0.7986530422666047,0.7378075953749547,0.8757276638825614,0.5379310344827586,0.7714528462192014,0.7661188369152971,0.09684161634928012,10.8143153526971,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
